sourceKey,language,type,legacyId,titleOfficial,officialUrl,listingUrl,officialDateRaw,officialDateNormalized,officialDatePrecision,detailStatus,detailClassification,detailFinalUrl,detailError,projectMatchCount,projectMatchMethod,projectMatchedLegacyIds,officialCounterpartLegacyId,projectIds,projectSlugs,projectCategories,projectDates,comparison
es:1230,es,news,1230,Se prorroga el plazo para la emisión de la legislación sobre Cannabis,https://www.vonwobeser.com/index.php/publicacion?p_id=1230,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=310,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1230,,1,legacy_id,1230,,34e21337-b649-46ae-8b48-8164540af6c1,se-prorroga-el-plazo-para-la-emision-de-la-legislacion-sobre-cannabis,news,,project_date_missing
es:1228,es,news,1228,"Actualización: Suspensión de términos y plazos, así como habilitación de días y horas hábiles para la Secretaría de Medio Ambiente y Recursos Naturales",https://www.vonwobeser.com/index.php/publicacion?p_id=1228,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1228,,1,legacy_id,1228,,be6c8d99-5b43-48bb-8117-1df94a0e5e6c,actualizacion-suspension-de-terminos-y-plazos-asi-como-habilitacion-de-dias-y-ho,news,,project_date_missing
es:1226,es,news,1226,El impacto de COVID-19 en arrendamientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1226,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1226,,1,legacy_id,1226,,c1974f18-a3e6-4dba-8baa-c135ab7abe34,el-impacto-de-covid-19-en-arrendamientos,news,,project_date_missing
es:1224,es,news,1224,Extensión en la suspensión de las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1224,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1224,,1,legacy_id,1224,,2bba216e-07c5-4425-8afd-8b9a9da2cc33,extension-en-la-suspension-de-las-actividades-de-la-comision-federal-de-competen,news,,project_date_missing
es:1222,es,news,1222,Difusión por parte del Instituto Mexicano del Seguro Social de los instrumentos legales y administrativos disponibles para facilitar el pago de cuotas obrero-patronales,https://www.vonwobeser.com/index.php/publicacion?p_id=1222,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1222,,1,legacy_id,1222,,311569c7-925a-436b-adf9-31c1cc2649ee,difusion-por-parte-del-instituto-mexicano-del-seguro-social-de-los-instrumentos-,news,,project_date_missing
es:1220,es,news,1220,Análisis de las facilidades administrativas y estímulos fiscales otorgados por diversos Estados de la República,https://www.vonwobeser.com/index.php/publicacion?p_id=1220,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1220,,1,legacy_id,1220,,61121da7-260a-477c-9671-817be10ff0fa,analisis-de-las-facilidades-administrativas-y-estimulos-fiscales-otorgados-por-d,news,,project_date_missing
es:1217,es,news,1217,Apoyos económicos y/o estímulos fiscales federales y estatales frente a COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1217,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1217,,1,legacy_id,1217,,1fad1958-b223-4052-a518-e4ead2cd02f5,apoyos-economicos-y-o-estimulos-fiscales-federales-y-estatales-frente-a-covid-19,news,,project_date_missing
es:1214,es,news,1214,Guía de Orientación Jurídica por Afectaciones Derivadas del COVID-19.,https://www.vonwobeser.com/index.php/publicacion?p_id=1214,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=320,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1214,,1,legacy_id,1214,,30f1cbcc-9eda-4817-934e-1106a5c4cb31,guia-de-orientacion-juridica-por-afectaciones-derivadas-del-covid-19,news,,project_date_missing
es:1213,es,news,1213,Suspensión otorgada en un juicio de amparo en relación con las facultades del Ejecutivo Federal contempladas por el artículo 39 del Código Fiscal de la Federación,https://www.vonwobeser.com/index.php/publicacion?p_id=1213,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1213,,1,legacy_id,1213,,2dbbb656-502b-4840-9e7c-1d12ebb37182,suspension-otorgada-en-un-juicio-de-amparo-en-relacion-con-las-facultades-del-ej,news,,project_date_missing
es:1211,es,news,1211,Se identifican actividades esenciales reguladas y supervisadas por la Secretaria de Comunicaciones y Transportes,https://www.vonwobeser.com/index.php/publicacion?p_id=1211,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1211,,1,legacy_id,1211,,b607704e-0a9b-41cc-8a6f-66ae0cf626ae,se-identifican-actividades-esenciales-reguladas-y-supervisadas-por-la-secretaria,news,,project_date_missing
es:1209,es,news,1209,Se habilitan días y horas para trámites y procedimientos de la Secretaría de Medio Ambiente y Recursos Naturales,https://www.vonwobeser.com/index.php/publicacion?p_id=1209,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1209,,1,legacy_id,1209,,668c085f-ea36-4c31-b872-3cacc69cdd8e,se-habilitan-dias-y-horas-para-tramites-y-procedimientos-de-la-secretaria-de-med,news,,project_date_missing
es:1207,es,news,1207,Criterios aplicables para el desarrollo de inspecciones laborales extraordinarias durante la contingencia provocada por la presencia del virus COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1207,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1207,,1,legacy_id,1207,,32c1b407-48d8-4102-a78a-3f7d712b5c84,criterios-aplicables-para-el-desarrollo-de-inspecciones-laborales-extraordinaria,news,,project_date_missing
es:1203,es,news,1203,Se precisa el alcance de ciertas actividades no sujetas a suspensión,https://www.vonwobeser.com/index.php/publicacion?p_id=1203,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1203,,1,legacy_id,1203,,07021e04-d833-4511-97d7-60df3377d3c6,se-precisa-el-alcance-de-ciertas-actividades-no-sujetas-a-suspension,news,,project_date_missing
es:1201,es,news,1201,Reestructuras en época de COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1201,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1201,,1,legacy_id,1201,,d5118556-14c8-4e44-aeea-c36d29cf77ec,reestructuras-en-epoca-de-covid-19,news,,project_date_missing
es:1199,es,news,1199,"Se facilita al sector público la adquisición e importación de medicamentos, equipos e insumos médicos, necesarios para combatir la enfermedad COVID-19",https://www.vonwobeser.com/index.php/publicacion?p_id=1199,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1199,,1,legacy_id,1199,,860582e7-e171-4591-87cf-cdbdb211e3b1,se-facilita-al-sector-publico-la-adquisicion-e-importacion-de-medicamentos-equip,news,,project_date_missing
es:1195,es,news,1195,Suspensión de términos y plazos para el Centro Nacional de Control de Energía,https://www.vonwobeser.com/index.php/publicacion?p_id=1195,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1195,,1,legacy_id,1195,,5d3188b2-26d1-4ec1-8674-700f68818a1b,suspension-de-terminos-y-plazos-para-el-centro-nacional-de-control-de-energia,news,,project_date_missing
es:1193,es,news,1193,La Secretaría de Salud adopta medidas extraordinarias adicionales para hacer frente a la enfermedad del COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1193,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=330,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1193,,1,legacy_id,1193,,d58f7820-7be7-45ac-91c4-6ac7c8f7bba1,la-secretaria-de-salud-adopta-medidas-extraordinarias-adicionales-para-hacer-fre,news,,project_date_missing
es:1191,es,news,1191,Impacto regulatorio en alimentos y bebidas,https://www.vonwobeser.com/index.php/publicacion?p_id=1191,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1191,,1,legacy_id,1191,,e8c86833-c00a-407f-b961-405819acbdf7,impacto-regulatorio-en-alimentos-y-bebidas,news,,project_date_missing
es:1189,es,news,1189,El IMPI emitió un nuevo acuerdo por medio del cual suspendió actividades,https://www.vonwobeser.com/index.php/publicacion?p_id=1189,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Abril, 2020",2020-04,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1189,,1,legacy_id,1189,,68c9cb6d-74ea-4dc5-889a-9a5ce4592dfb,el-impi-emitio-un-nuevo-acuerdo-por-medio-del-cual-suspendio-actividades,news,,project_date_missing
es:1187,es,news,1187,Se adoptan medidas extraordinarias adicionales para hacer frente a la enfermedad del COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1187,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1187,,1,legacy_id,1187,,50d57813-82f8-4bfc-8178-8260efab778a,se-adoptan-medidas-extraordinarias-adicionales-para-hacer-frente-a-la-enfermedad,news,,project_date_missing
es:1185,es,news,1185,Nueva NOM de Etiquetado de alimentos y bebidas no alcohólicas (NOM-051-SCFI/SSA1-2010),https://www.vonwobeser.com/index.php/publicacion?p_id=1185,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1185,,1,legacy_id,1185,,e19aa4bf-8bc7-4e9d-9bfb-2908d2f19a4c,nueva-nom-de-etiquetado-de-alimentos-y-bebidas-no-alcoholicas-nom-051-scfi-ssa1-,news,,project_date_missing
es:1183,es,news,1183,Medidas para mantener la operación de los trámites de Comercio Exterior,https://www.vonwobeser.com/index.php/publicacion?p_id=1183,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1183,,1,legacy_id,1183,,2726c2a1-6560-43fd-bef2-96544f3f6bb0,medidas-para-mantener-la-operacion-de-los-tramites-de-comercio-exterior,news,,project_date_missing
es:1181,es,news,1181,Actualización: Suspensión de términos y plazos para la Secretaría de Energía,https://www.vonwobeser.com/index.php/publicacion?p_id=1181,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1181,,1,legacy_id,1181,,c6094d27-ee37-493c-af9c-f9dce5d160dd,actualizacion-suspension-de-terminos-y-plazos-para-la-secretaria-de-energia,news,,project_date_missing
es:1179,es,news,1179,Suspensión de términos y plazos para autoridades federales del sector energético y ambiental,https://www.vonwobeser.com/index.php/publicacion?p_id=1179,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1179,,1,legacy_id,1179,,5073aef9-cfb7-4c0c-95c4-587a2ff1f408,suspension-de-terminos-y-plazos-para-autoridades-federales-del-sector-energetico,news,,project_date_missing
es:1177,es,news,1177,La Secretaría de Salud anuncia medidas para hacer frente a contingencia COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1177,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1177,,1,legacy_id,1177,,acb66f01-822b-4337-a71d-82bec3c19ce0,la-secretaria-de-salud-anuncia-medidas-para-hacer-frente-a-contingencia-covid-19,news,,project_date_missing
es:1175,es,news,1175,Acuerdo del IMPI del 23 de marzo de 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1175,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=340,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1175,,1,legacy_id,1175,,36dcf821-e44e-4a75-ad16-60c6fedaf241,acuerdo-del-impi-del-23-de-marzo-de-2020,news,,project_date_missing
es:1173,es,news,1173,Declaratoria de la pandemia de COVID-19 como enfermedad grave y medidas previas de respuesta,https://www.vonwobeser.com/index.php/publicacion?p_id=1173,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1173,,1,legacy_id,1173,,05b9ffda-0d56-47a6-a436-a0d1e4b76bfe,declaratoria-de-la-pandemia-de-covid-19-como-enfermedad-grave-y-medidas-previas-,news,,project_date_missing
es:1171,es,news,1171,"Impacto del COVID-19 en las empresas, el cumplimiento de contratos y otras obligaciones en México",https://www.vonwobeser.com/index.php/publicacion?p_id=1171,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1171,,1,legacy_id,1171,,60be615a-16ec-48f2-96d9-1a0c246f0053,impacto-del-covid-19-en-las-empresas-el-cumplimiento-de-contratos-y-otras-obliga,news,,project_date_missing
es:1169,es,news,1169,Fe de erratas. Impacto del COVID-19 en las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1169,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1169,,1,legacy_id,1169,,bc87d995-bc19-43ff-bb1d-c503c78f4d74,fe-de-erratas-impacto-del-covid-19-en-las-actividades-de-la-comision-federal-de-,news,,project_date_missing
es:1167,es,news,1167,Suspensión de términos y plazos para la Administración Pública de la Ciudad de México,https://www.vonwobeser.com/index.php/publicacion?p_id=1167,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1167,,1,legacy_id,1167,,ed4e34ca-7a5d-4cb0-aaa2-925c6fac0262,suspension-de-terminos-y-plazos-para-la-administracion-publica-de-la-ciudad-de-m,news,,project_date_missing
es:1165,es,news,1165,COVID-19: Suspensión de términos procesales de autoridades mexicanas en materia de PI,https://www.vonwobeser.com/index.php/publicacion?p_id=1165,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1165,,1,legacy_id,1165,,e88b82d9-708b-4706-a178-397e686307f6,covid-19-suspension-de-terminos-procesales-de-autoridades-mexicanas-en-materia-d,news,,project_date_missing
es:1163,es,news,1163,Impacto del COVID-19 en las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,https://www.vonwobeser.com/index.php/publicacion?p_id=1163,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1163,,1,legacy_id,1163,,a24e1d2a-2804-4e01-b964-3eb0f626b333,impacto-del-covid-19-en-las-actividades-de-la-comision-federal-de-competencia-ec,news,,project_date_missing
es:1161,es,news,1161,La entrada en vigor del T-MEC está cada vez más cerca,https://www.vonwobeser.com/index.php/publicacion?p_id=1161,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1161,,1,legacy_id,1161,,eb3991a2-6a07-4690-a64f-77572cae01da,la-entrada-en-vigor-del-t-mec-esta-cada-vez-mas-cerca,news,,project_date_missing
es:1159,es,news,1159,Respuesta de VWyS ante el COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1159,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1159,,1,legacy_id,1159,,55288b2d-47aa-4266-b5a9-5d17bad0dba9,respuesta-de-vwys-ante-el-covid-19,news,,project_date_missing
es:1156,es,news,1156,Nota sobre las Disposiciones Regulatorias del Programa de Inmunidad y Reducción de Sanciones,https://www.vonwobeser.com/index.php/publicacion?p_id=1156,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=350,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1156,,1,legacy_id,1156,,67630adc-719c-4f86-b3a6-816f90948dfc,nota-sobre-las-disposiciones-regulatorias-del-programa-de-inmunidad-y-reduccion-,news,,project_date_missing
es:1155,es,news,1155,Posibles implicaciones en materia laboral relacionadas con el COVID-19,https://www.vonwobeser.com/index.php/publicacion?p_id=1155,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Marzo, 2020",2020-03,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1155,,1,legacy_id,1155,,3eb01746-cd8b-4f5d-bfce-94d6e50adb44,posibles-implicaciones-en-materia-laboral-relacionadas-con-el-covid-19,news,,project_date_missing
es:1153,es,news,1153,"Von Wobeser y Sierra, S.C. anuncia dos nuevos Socios y una nueva Consejera",https://www.vonwobeser.com/index.php/publicacion?p_id=1153,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Febrero, 2020",2020-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1153,,1,legacy_id,1153,,76259ab4-759d-483d-a5fd-a1fe7db8240e,von-wobeser-y-sierra-s-c-anuncia-dos-nuevos-socios-y-una-nueva-consejera,news,,project_date_missing
es:1149,es,news,1149,"Von Wobeser y Sierra, S.C. es galardonada con el premio “Leading Lights 2019”",https://www.vonwobeser.com/index.php/publicacion?p_id=1149,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Febrero, 2020",2020-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1149,,1,legacy_id,1149,,4481196f-b86b-4935-b5c4-5c8de2a827df,von-wobeser-y-sierra-s-c-es-galardonada-con-el-premio-leading-lights-2019,news,,project_date_missing
es:1147,es,news,1147,Modificación propuesta a los términos para solicitar la modificación de permisos de generación de energía eléctrica,https://www.vonwobeser.com/index.php/publicacion?p_id=1147,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Febrero, 2020",2020-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1147,,1,legacy_id,1147,,400b28b8-31d9-4e3d-b562-3500928f9294,modificacion-propuesta-a-los-terminos-para-solicitar-la-modificacion-de-permisos,news,,project_date_missing
es:1143,es,news,1143,La Secretaría de Energía actualiza la Estrategia de Transición para promover el uso de tecnologías y combustibles más limpios,https://www.vonwobeser.com/index.php/publicacion?p_id=1143,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Febrero, 2020",2020-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1143,,1,legacy_id,1143,,2d432cde-0720-43cf-a095-ef8185b63d20,la-secretaria-de-energia-actualiza-la-estrategia-de-transicion-para-promover-el-,news,,project_date_missing
es:1140,es,news,1140,Senado de los Estados Unidos de América ratifica TMEC,https://www.vonwobeser.com/index.php/publicacion?p_id=1140,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Febrero, 2020",2020-02,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1140,,1,legacy_id,1140,,38e45177-c1d4-489c-8a53-76832cdfdf60,senado-de-los-estados-unidos-de-america-ratifica-tmec,news,,project_date_missing
es:1139,es,news,1139,Valores de la Unidad de Medida y Actualización (UMA) vigentes a partir del 1o de febrero de 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1139,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Enero, 2020",2020-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1139,,1,legacy_id,1139,,6f7f723e-e1ef-4cc5-862c-802a4f7d188f,valores-de-la-unidad-de-medida-y-actualizacion-uma-vigentes-a-partir-del-1o-de-f,news,,project_date_missing
es:1137,es,news,1137,Centro Federal de Conciliación y Registro Laboral,https://www.vonwobeser.com/index.php/publicacion?p_id=1137,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Enero, 2020",2020-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1137,,1,legacy_id,1137,,aa6e9131-80cd-4cf6-b32e-98412c764a30,centro-federal-de-conciliacion-y-registro-laboral,news,,project_date_missing
es:1134,es,news,1134,Modificaciones a disposiciones fiscales para 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1134,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Enero, 2020",2020-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1134,,1,legacy_id,1134,,51b4e23b-a82c-439f-a07f-178d963f95e4,modificaciones-a-disposiciones-fiscales-para-2020-2,news,,project_date_missing
es:1133,es,news,1133,Diego Sierra - GRR - Restructuring of the Americas 2020 - México,https://www.vonwobeser.com/index.php/publicacion?p_id=1133,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=360,"Enero, 2020",2020-01,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1133,,1,legacy_id,1133,,ac5c7c52-6fa1-43a5-b7f3-6b35a59e6a30,diego-sierra-grr-restructuring-of-the-americas-2020-mexico-2,news,,project_date_missing
es:1131,es,news,1131,Adrián Magallanes & Diego Sierra - Latin Lawyer Reference Litigation 2020 - México,https://www.vonwobeser.com/index.php/publicacion?p_id=1131,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1131,,1,legacy_id,1131,,fd4183b6-5918-4b7f-a5cb-6271246312b3,adrian-magallanes-diego-sierra-latin-lawyer-reference-litigation-2020-mexico-2,news,,project_date_missing
es:1129,es,news,1129,Nuevo salario mínimo a partir del 1° de enero de 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1129,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1129,,1,legacy_id,1129,,a76eed01-2254-4b6a-b9e0-ac8cbf62e22b,nuevo-salario-minimo-a-partir-del-1-de-enero-de-2020,news,,project_date_missing
es:1127,es,news,1127,Mecanismo laboral de solución de controversias incluido en el T-MEC/USMCA,https://www.vonwobeser.com/index.php/publicacion?p_id=1127,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1127,,1,legacy_id,1127,,0c1868f1-2170-4f5b-a9ab-d1ef9144c705,mecanismo-laboral-de-solucion-de-controversias-incluido-en-el-t-mec-usmca,news,,project_date_missing
es:1125,es,news,1125,Modificaciones al T-MEC,https://www.vonwobeser.com/index.php/publicacion?p_id=1125,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1125,,1,legacy_id,1125,,fcb36660-3e8d-4437-b121-e40f752dba4b,modificaciones-al-t-mec,news,,project_date_missing
es:1123,es,news,1123,Modificaciones a disposiciones fiscales para 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1123,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1123,,1,legacy_id,1123,,c00799a2-c597-4362-9e51-50a42c01d97a,modificaciones-a-disposiciones-fiscales-para-2020,news,,project_date_missing
es:1121,es,news,1121,Modificaciones a las Reglas de Comercio Exterior emitidas por la Secretaría de Economía,https://www.vonwobeser.com/index.php/publicacion?p_id=1121,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Diciembre, 2019",2019-12,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1121,,1,legacy_id,1121,,c224f611-d6b1-4832-96e9-a481294cd5e6,modificaciones-a-las-reglas-de-comercio-exterior-emitidas-por-la-secretaria-de-e,news,,project_date_missing
es:1119,es,news,1119,Aprobación por el Congreso de la Unión del Paquete Económico 2020,https://www.vonwobeser.com/index.php/publicacion?p_id=1119,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Noviembre, 2019",2019-11,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1119,,1,legacy_id,1119,,6f1e29f9-be2a-4127-a23e-eb3a550caf93,aprobacion-por-el-congreso-de-la-union-del-paquete-economico-2020,news,,project_date_missing
es:1117,es,news,1117,La Secretaría de Energía modifica los lineamientos y criterios para el otorgamiento de certificados de energías limpias,https://www.vonwobeser.com/index.php/publicacion?p_id=1117,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Octubre, 2019",2019-10,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1117,,1,legacy_id,1117,,ff4f5935-2df7-4081-95ca-3df10c892f6a,la-secretaria-de-energia-modifica-los-lineamientos-y-criterios-para-el-otorgamie,news,,project_date_missing
es:1114,es,news,1114,"NOM-035-STPS-2018, factores de riesgo psicosocial en el trabajo; identificación, análisis y prevención",https://www.vonwobeser.com/index.php/publicacion?p_id=1114,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=370,"Octubre, 2019",2019-10,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1114,,1,legacy_id,1114,,cf18e8b7-9d23-4d2a-82f0-4767698d8eca,nom-035-stps-2018-factores-de-riesgo-psicosocial-en-el-trabajo-identificacion-an,news,,project_date_missing
es:1112,es,news,1112,Nuevo etiquetado frontal de alimentos,https://www.vonwobeser.com/index.php/publicacion?p_id=1112,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=380,"Octubre, 2019",2019-10,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1112,,1,legacy_id,1112,,1dad8960-a1a2-4d41-9dce-726608cbb3a8,nuevo-etiquetado-frontal-de-alimentos,news,,project_date_missing
es:1111,es,news,1111,Cobro Digital (CoDi),https://www.vonwobeser.com/index.php/publicacion?p_id=1111,https://www.vonwobeser.com/index.php/publicaciones/noticias?start=380,"Septiembre, 2019",2019-09,month,200,correcto,https://www.vonwobeser.com/index.php/publicacion?p_id=1111,,1,legacy_id,1111,,4d16eac8-2dc5-4a87-b1df-fdee01885f88,cobro-digital-codi,news,,project_date_missing
