owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
en:314,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=314,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=314,false,text/html; charset=utf-8,
en:314,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=141,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=141,false,text/html; charset=utf-8,
en:316,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=316,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=316,false,text/html; charset=utf-8,
en:316,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/201410GIRInvestigationsReviewoftheAmericas2015DS.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/201410GIRInvestigationsReviewoftheAmericas2015DS.pdf,false,application/pdf,
en:316,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=149,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=149,false,text/html; charset=utf-8,
en:318,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=318,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=318,false,text/html; charset=utf-8,
en:318,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/201410GTDTMexicoOutsourcing.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/201410GTDTMexicoOutsourcing.pdf,false,application/pdf,
en:336,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=336,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=336,false,text/html; charset=utf-8,
en:336,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/CorporateLivewireEnergyNaturalResourcesJuly2014EG.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/CorporateLivewireEnergyNaturalResourcesJuly2014EG.pdf,false,application/pdf,
en:336,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=147,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=147,false,text/html; charset=utf-8,
en:340,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=340,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=340,false,text/html; charset=utf-8,
