owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
367a3660-8a53-42c2-9fa9-e4f6a49c14b1:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/Muerza---cumplimiento-sentencias-amparo.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Muerza---cumplimiento-sentencias-amparo.pdf,false,application/pdf,
96e019db-09a3-480e-9f5d-7408d014ee8c:es,project-public,public-content-link,es,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,false,application/pdf,
96e019db-09a3-480e-9f5d-7408d014ee8c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,false,application/pdf,
d1983526-22c6-4207-92ff-6277f1f6101c:es,project-public,public-content-link,es,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,false,application/pdf,
d1983526-22c6-4207-92ff-6277f1f6101c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,false,application/pdf,
6580f7b1-78af-4c2b-92f8-6db5b067d2d4:es,project-public,public-source-cta,es,https://anticorrupcion.nexos.com.mx/los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion-privada/,200,correcto,https://anticorrupcion.nexos.com.mx/los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion-privada/,false,text/html; charset=UTF-8,
6580f7b1-78af-4c2b-92f8-6db5b067d2d4:en,project-public,public-source-cta,en,https://anticorrupcion.nexos.com.mx/los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion-privada/,200,correcto,https://anticorrupcion.nexos.com.mx/los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion-privada/,false,text/html; charset=UTF-8,
7f630609-6ae8-484d-8fdc-841dd7f45859:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1832.html,0,inaccesible,,false,,fetch failed
7f630609-6ae8-484d-8fdc-841dd7f45859:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1832.html,0,inaccesible,,false,,fetch failed
5c2705c0-34c6-4989-8d05-da918872008a:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1831.html,0,inaccesible,,false,,fetch failed
5c2705c0-34c6-4989-8d05-da918872008a:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1831.html,0,inaccesible,,false,,fetch failed
9e27d552-ebf0-4064-a162-cd029acf4296:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1830.html,0,inaccesible,,false,,fetch failed
9e27d552-ebf0-4064-a162-cd029acf4296:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1830.html,0,inaccesible,,false,,fetch failed
699c4592-7dc8-4605-8a8a-5397d73752f3:es,project-public,public-source-cta,es,https://mundoejecutivo.com.mx/economia/blockchain-compliance-evolucion-cumplimiento/,200,correcto,https://mundoejecutivo.com.mx/economia/blockchain-compliance-evolucion-cumplimiento/,false,text/html; charset=UTF-8,
699c4592-7dc8-4605-8a8a-5397d73752f3:en,project-public,public-source-cta,en,https://mundoejecutivo.com.mx/economia/blockchain-compliance-evolucion-cumplimiento/,200,correcto,https://mundoejecutivo.com.mx/economia/blockchain-compliance-evolucion-cumplimiento/,false,text/html; charset=UTF-8,
8102ea66-237c-4b27-9c62-d1303c8e1a2e:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1828.html,0,inaccesible,,false,,fetch failed
8102ea66-237c-4b27-9c62-d1303c8e1a2e:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1828.html,0,inaccesible,,false,,fetch failed
c3536dab-26fe-49db-9bb4-6dda61b42364:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1827.html,0,inaccesible,,false,,fetch failed
c3536dab-26fe-49db-9bb4-6dda61b42364:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1827.html,0,inaccesible,,false,,fetch failed
7850c41f-7158-45be-8719-36af3a67e5a0:es,project-public,public-source-cta,es,https://mitsloanreview.mx/nft-bitcoin-crypto-blockchain/como-prevenir-fraudes-con-criptomonedas/,200,redireccion-valida,https://www.mitsloanreview.mx/nft-bitcoin-crypto-blockchain/como-prevenir-fraudes-con-criptomonedas/,true,text/html; charset=UTF-8,
7850c41f-7158-45be-8719-36af3a67e5a0:en,project-public,public-source-cta,en,https://mitsloanreview.mx/nft-bitcoin-crypto-blockchain/como-prevenir-fraudes-con-criptomonedas/,200,redireccion-valida,https://www.mitsloanreview.mx/nft-bitcoin-crypto-blockchain/como-prevenir-fraudes-con-criptomonedas/,true,text/html; charset=UTF-8,
946ef260-8f06-42d3-a1eb-8ad07f99d12b:es,project-public,public-source-cta,es,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/las-criptomonedas-y-su-transparente-blockchain,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/las-criptomonedas-y-su-transparente-blockchain,false,text/html; charset=UTF-8,
946ef260-8f06-42d3-a1eb-8ad07f99d12b:en,project-public,public-source-cta,en,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/las-criptomonedas-y-su-transparente-blockchain,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/las-criptomonedas-y-su-transparente-blockchain,false,text/html; charset=UTF-8,
6fb84b65-ea03-4500-83c6-2300b3e4b8c8:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1824.html,0,inaccesible,,false,,fetch failed
6fb84b65-ea03-4500-83c6-2300b3e4b8c8:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1824.html,0,inaccesible,,false,,fetch failed
5af0619c-2969-4c22-9da9-c71e642e5aea:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1823.html,0,inaccesible,,false,,fetch failed
5af0619c-2969-4c22-9da9-c71e642e5aea:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1823.html,0,inaccesible,,false,,fetch failed
1bbe4a2b-5b8c-4996-8005-972706a066b3:es,project-public,public-source-cta,es,https://www.vonwobeser.com/index.php/publication/p_id-1822.html,0,inaccesible,,false,,fetch failed
1bbe4a2b-5b8c-4996-8005-972706a066b3:en,project-public,public-source-cta,en,https://www.vonwobeser.com/index.php/publication/p_id-1822.html,0,inaccesible,,false,,fetch failed
3c16c8ce-56cc-409f-9d04-0fbbf0c82d8f:es,project-public,public-source-cta,es,https://www.aranzadilaley.es/tienda/todo-penal-internacional,200,correcto,https://www.aranzadilaley.es/tienda/todo-penal-internacional,false,text/html; charset=utf-8,
3c16c8ce-56cc-409f-9d04-0fbbf0c82d8f:en,project-public,public-source-cta,en,https://www.aranzadilaley.es/tienda/todo-penal-internacional,200,correcto,https://www.aranzadilaley.es/tienda/todo-penal-internacional,false,text/html; charset=utf-8,
1d21dfdc-915f-4f52-a3ba-cdd0b824cfb0:es,project-public,public-source-cta,es,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/la-evasion-fiscal-una-forma-de-corrupcion,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/la-evasion-fiscal-una-forma-de-corrupcion,false,text/html; charset=UTF-8,
1d21dfdc-915f-4f52-a3ba-cdd0b824cfb0:en,project-public,public-source-cta,en,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/la-evasion-fiscal-una-forma-de-corrupcion,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/la-evasion-fiscal-una-forma-de-corrupcion,false,text/html; charset=UTF-8,
b913e9f6-0291-4f7c-8c1a-7f3fd2e92570:es,project-public,public-source-cta,es,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/los-jueces-deben-pensar-en-las-victimas,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/los-jueces-deben-pensar-en-las-victimas,false,text/html; charset=UTF-8,
b913e9f6-0291-4f7c-8c1a-7f3fd2e92570:en,project-public,public-source-cta,en,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/los-jueces-deben-pensar-en-las-victimas,200,correcto,https://www.milenio.com/opinion/ricardo-cacho/columna-ricardo-cacho/los-jueces-deben-pensar-en-las-victimas,false,text/html; charset=UTF-8,
390f09db-d1e4-4bea-b00b-8c61fc4ee911:es,project-public,public-source-cta,es,https://www.milenio.com/politica/lee-firmas-milenio-jueves-16-julio,200,correcto,https://www.milenio.com/politica/lee-firmas-milenio-jueves-16-julio,false,text/html; charset=UTF-8,
390f09db-d1e4-4bea-b00b-8c61fc4ee911:en,project-public,public-source-cta,en,https://www.milenio.com/politica/lee-firmas-milenio-jueves-16-julio,200,correcto,https://www.milenio.com/politica/lee-firmas-milenio-jueves-16-julio,false,text/html; charset=UTF-8,
49b09cdc-af44-47f0-84d6-c600b61eaa61:es,project-public,public-source-cta,es,https://eljuegodelacorte.nexos.com.mx/que-culpa-tiene-el-tigre-tono-las-nuevas-reglas-de-publicidad-en-alimentos-preenvasados/,200,correcto,https://eljuegodelacorte.nexos.com.mx/que-culpa-tiene-el-tigre-tono-las-nuevas-reglas-de-publicidad-en-alimentos-preenvasados/,false,text/html; charset=UTF-8,
49b09cdc-af44-47f0-84d6-c600b61eaa61:en,project-public,public-source-cta,en,https://eljuegodelacorte.nexos.com.mx/que-culpa-tiene-el-tigre-tono-las-nuevas-reglas-de-publicidad-en-alimentos-preenvasados/,200,correcto,https://eljuegodelacorte.nexos.com.mx/que-culpa-tiene-el-tigre-tono-las-nuevas-reglas-de-publicidad-en-alimentos-preenvasados/,false,text/html; charset=UTF-8,
56adb058-d443-4073-a4a4-879b3bc8ec3f:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,false,application/pdf,
56adb058-d443-4073-a4a4-879b3bc8ec3f:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,false,application/pdf,
56adb058-d443-4073-a4a4-879b3bc8ec3f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,206,correcto,http://localhost:5050/images/PDF_news/2023/ESG4/23_05_22_MINERIA_ESG_ENG-Pt4-OK.pdf,false,application/pdf,
a4871de1-85db-46e6-9e23-06f12d478081:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2023/vision_combate.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2023/vision_combate.pdf,false,application/pdf,
a4871de1-85db-46e6-9e23-06f12d478081:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2023/vision_combate.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2023/vision_combate.pdf,false,application/pdf,
968c7bd4-9653-4e14-92b9-f4f848aeb696:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,false,application/pdf,
968c7bd4-9653-4e14-92b9-f4f848aeb696:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,false,application/pdf,
968c7bd4-9653-4e14-92b9-f4f848aeb696:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,206,correcto,http://localhost:5050/images/PDF_news/2022/22_08_11_ESG_En-la-Industria-Minera-Mexicana-3_ENG.pdf,false,application/pdf,
69245f61-db72-404c-81e1-ff610b984a0e:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF/2022/Preparate_Para_el_Proximo_Cisne1.pdf,206,correcto,https://www.vonwobeser.com/images/PDF/2022/Preparate_Para_el_Proximo_Cisne1.pdf,false,application/pdf,
69245f61-db72-404c-81e1-ff610b984a0e:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF/2022/Preparate_Para_el_Proximo_Cisne1.pdf,206,correcto,https://www.vonwobeser.com/images/PDF/2022/Preparate_Para_el_Proximo_Cisne1.pdf,false,application/pdf,
74b48c08-f683-4f5d-afba-f5b60da7b3a5:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
74b48c08-f683-4f5d-afba-f5b60da7b3a5:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
74b48c08-f683-4f5d-afba-f5b60da7b3a5:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
d5005a08-6677-407a-9944-86d7ffcc07f9:es,project-public,public-source-cta,es,https://expansion.mx/opinion/2022/01/03/negocio-contribuya-cambiar-el-mundo,200,correcto,https://expansion.mx/opinion/2022/01/03/negocio-contribuya-cambiar-el-mundo,false,text/html;charset=UTF-8,
d5005a08-6677-407a-9944-86d7ffcc07f9:en,project-public,public-source-cta,en,https://expansion.mx/opinion/2022/01/03/negocio-contribuya-cambiar-el-mundo,200,correcto,https://expansion.mx/opinion/2022/01/03/negocio-contribuya-cambiar-el-mundo,false,text/html;charset=UTF-8,
d5005a08-6677-407a-9944-86d7ffcc07f9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2022/Tu-negocio-contribuye-a-cambiar-el-mundo_-Considera-una-perspectiva-ESG.pdf,206,correcto,http://localhost:5050/images/PDF_news/2022/Tu-negocio-contribuye-a-cambiar-el-mundo_-Considera-una-perspectiva-ESG.pdf,false,application/pdf,
f1fae103-8b93-45d2-ba51-ff63c9ef19d6:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2022/Have_Your_ESG_Team_on_Speed_Dial.pdf,206,correcto,http://localhost:5050/images/PDF_news/2022/Have_Your_ESG_Team_on_Speed_Dial.pdf,false,application/pdf,
37a4a56a-9a3e-4de5-ac7e-cb54fd5632ef:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2022/Fort-Dearborn-Multi-Color-Corporation-merge-to-form-worlds-largest-label-supplier---Leaders-League.pdf,206,correcto,http://localhost:5050/images/PDF_news/2022/Fort-Dearborn-Multi-Color-Corporation-merge-to-form-worlds-largest-label-supplier---Leaders-League.pdf,false,application/pdf,
4dcaa4c3-1422-45cb-9859-41b0409cc362:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_12_17_DERECHOS_FUNDAMENTALES_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_12_17_DERECHOS_FUNDAMENTALES_ESG_ING.pdf,false,application/pdf,
dc8f7154-4d75-4bbc-97f2-a839b92dfd82:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_12_10_AUTONOMIA_ENERGETICA_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_12_10_AUTONOMIA_ENERGETICA_ESG_ING.pdf,false,application/pdf,
5b4c5af1-b1d6-4179-9ca7-9c3a57b7bcdf:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_12_02_MLRR_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_12_02_MLRR_ESG_ING.pdf,false,application/pdf,
eb529b71-8a07-4ef6-81f8-12075f31fa27:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_11_25_SUMINISTRO_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_11_25_SUMINISTRO_ESG_ING.pdf,false,application/pdf,
2c6504b7-8410-4203-af06-0a9113f8b3d3:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_11_17_PRIVACIDAD_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_11_17_PRIVACIDAD_ESG_ING.pdf,false,application/pdf,
dac3cdd1-5528-43eb-91df-739dd83c6039:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,false,application/pdf,
dac3cdd1-5528-43eb-91df-739dd83c6039:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,false,application/pdf,
dac3cdd1-5528-43eb-91df-739dd83c6039:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_11_12_ARBITRAJE_ESG_ING.pdf,false,application/pdf,
da8fbd17-1477-4b37-bb8e-5367fa814a74:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_11_03_EMISIONES_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_11_03_EMISIONES_ESG_ING.pdf,false,application/pdf,
c3bc98b4-0a29-47b2-822d-69e5ecb13dbb:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_26_ANTI_CORRUPTION_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_26_ANTI_CORRUPTION_ESG_ING.pdf,false,application/pdf,
c3f5fae1-495f-446d-be7b-80693784f6c0:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_19_STRESS_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_19_STRESS_ESG_ING.pdf,false,application/pdf,
d304a6cf-1dfc-4df8-98c9-ef9340a10b5f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_14_REGULACION_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_14_REGULACION_ESG_ING.pdf,false,application/pdf,
05b8796c-043b-4d18-9483-f0515c4b5514:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
05b8796c-043b-4d18-9483-f0515c4b5514:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
05b8796c-043b-4d18-9483-f0515c4b5514:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_12_MINERIA_ESG_ING.pdf,false,application/pdf,
f16d046f-8622-4970-aa69-ed3e19a4024e:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/21_10_08_IMPLICACIONES_ESG_ING.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/21_10_08_IMPLICACIONES_ESG_ING.pdf,false,application/pdf,
77683142-8bb9-4adb-bc66-a7f0ffc9a07a:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/20-Mexico-Overview.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/20-Mexico-Overview.pdf,false,application/pdf,
c81951c2-ea46-491d-9bf9-836f9c7f4081:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/25-Mexico-QA.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/25-Mexico-QA.pdf,false,application/pdf,
b38c180e-62f5-4f74-b1cb-39b512f5e441:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/14-_-Indemnity-Escrows-and--Other-Payment-Guarantees.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/14-_-Indemnity-Escrows-and--Other-Payment-Guarantees.pdf,false,application/pdf,
216a9b59-d62e-49d1-83a3-e36064e6bee4:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2021/035_MEXICO-LP.pdf,206,correcto,http://localhost:5050/images/PDF_news/2021/035_MEXICO-LP.pdf,false,application/pdf,
0445735b-768c-45a7-806f-2f8629073b7f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/IBA---The-next-wave-of-ISDS-ca-ses-could-be-powered-by-recent-policy-changes-in-the-renewable-energy-sector-in-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/IBA---The-next-wave-of-ISDS-ca-ses-could-be-powered-by-recent-policy-changes-in-the-renewable-energy-sector-in-Mexico.pdf,false,application/pdf,
a5764e3f-3a96-44ec-a047-912b406eaff6:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/2020_MI-Private-Equity_Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/2020_MI-Private-Equity_Mexico.pdf,false,application/pdf,
94cd5657-7795-4e1b-ba4f-d4a60ae26d84:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/LL_Litigation-2021_MX.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/LL_Litigation-2021_MX.pdf,false,application/pdf,
0eeb4c3d-74d4-4182-b65f-ea51e595bfe2:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/IRInov2020edit.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/IRInov2020edit.pdf,false,application/pdf,
8ec86459-1caf-4f4e-a985-7150a60521c9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/ITA-2020---Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/ITA-2020---Mexico.pdf,false,application/pdf,
dd04c59c-2837-43b3-b8f9-29e98b6bd068:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020_2/GAR_Commercial-Arbitration_2020_MX.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020_2/GAR_Commercial-Arbitration_2020_MX.pdf,false,application/pdf,
cc953777-ad79-4baf-828a-e4d0b840a928:en,project-public,public-content-link,en,http://localhost:5050/images/PDF/2020/8-How-to-Conduct-Internal-Investigations_v2020.pdf,206,correcto,http://localhost:5050/images/PDF/2020/8-How-to-Conduct-Internal-Investigations_v2020.pdf,false,application/pdf,
f81286f4-9f42-45e9-88e0-b4bf0eb0fe36:en,project-public,public-content-link,en,http://localhost:5050/images/PDF/2020/202005_ABA_Issue57vf_EG.pdf,206,correcto,http://localhost:5050/images/PDF/2020/202005_ABA_Issue57vf_EG.pdf,false,application/pdf,
6fad7dce-a5db-4899-87a8-edc61b2deb33:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2020/ITA---Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2020/ITA---Mexico.pdf,false,application/pdf,
9f60f1cc-bb1c-41cb-b75a-80c23ac3e11a:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2020/Mexico-1.pdf,206,correcto,http://localhost:5050/images/PDF_news/2020/Mexico-1.pdf,false,application/pdf,
8a37476e-bcac-4994-a9d3-62538a40757c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2021/5-Latin-Lawyer.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2021/5-Latin-Lawyer.pdf,false,application/pdf,
5b637e42-f93c-46c7-ac1c-7ea5636f3af2:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/The-Restructuring-Review-of-the-Americas--Mexico-2019.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/The-Restructuring-Review-of-the-Americas--Mexico-2019.pdf,false,application/pdf,
59b493a6-031d-404f-84f5-09a38eddf2de:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/Mexico-GTDT-Market-Intelligence--Private-Equity-2018.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/Mexico-GTDT-Market-Intelligence--Private-Equity-2018.pdf,false,application/pdf,
28f47dd6-1536-4f7d-ae48-80f4bf084f0c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/LL_Litigation-2019_MX.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/LL_Litigation-2019_MX.pdf,false,application/pdf,
c724a4cc-df79-414e-be7e-3f5d50874f78:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/La-Competencia-Econmica-en-el-programa-de-Compliance-FC.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/La-Competencia-Econmica-en-el-programa-de-Compliance-FC.pdf,false,application/pdf,
5713bb35-7873-4829-9111-dcb5d209db58:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/LPS2018Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/LPS2018Mexico.pdf,false,application/pdf,
29beecc3-7190-4f93-87f7-709c062826ee:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/Educational-Institutions-Mexico-Chapter--Silverio-Sandate.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/Educational-Institutions-Mexico-Chapter--Silverio-Sandate.pdf,false,application/pdf,
395efad4-99b9-4f04-aea7-4a6888f246f3:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/The-Private-Equity-Review-Mexico-Chapter--Investing.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/The-Private-Equity-Review-Mexico-Chapter--Investing.pdf,false,application/pdf,
ecd41fae-2b44-4790-908a-a2e16e3bc722:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2018/017_MEXICO-TD.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2018/017_MEXICO-TD.pdf,false,application/pdf,
74a116e1-fed5-4462-8d42-2e19f83df7e3:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/Class-Actions-2018Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/Class-Actions-2018Mexico.pdf,false,application/pdf,
